"id","email","phone","password_hash","role_id","status","full_name","address","created_at","updated_at"
"885d3e9e-6cbc-4f61-ab64-dbe738ff9bd3","yuhua.lau.dai.loan@partner.voucherhub.com","0929838238","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Yuhua Lẩu Đài Loan","291B Lê Văn Sỹ, Phường Tân Sơn Hòa, Quận Tân Bình, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"ea064c84-436d-425a-a64c-39c9895e108c","chay.garden@partner.voucherhub.com","0903100008","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Chay Garden","Chay Garden Thảo Điền - 52 Xuân Thủy, P. T","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"bdc56845-8eb9-4279-a9fe-71ca0d69a3cf","du.thuyen.elite.of.saigon@partner.voucherhub.com","0903100009","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Du Thuyền Elite Of Saigon","Elite of Saigon - Premier Dining Cruise Xuất phát hàng ngày từ Cảng Sài Gòn tại số 05 Nguyễn Tất Thành, Phường 13, Quận 4","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"691b24fd-f471-4d37-a15e-5cfc96abf04c","khach.san.bong.sen@partner.voucherhub.com","02838296239","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Khách Sạn Bông Sen","Buffet Gánh Bông Sen - Khách sạn Bông Sen - Tầng 1, 117 - 123 Đồng Khởi, Phường Sài Gòn, Tp. HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"82e661d4-3a34-4c9e-8489-0b505e9ed2ae","loaloa.culture.dining.show@partner.voucherhub.com","0903100010","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện LoaLoa Culture Dining Show","Hội nghị Dinh Độc Lập – Số 108 Nguyễn Du, P. B","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"fec0f316-aee3-44f9-95e3-22e3e23bcb72","renaissance.riverside.hotel@partner.voucherhub.com","02838220033","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Renaissance Riverside Hotel","Viet Kitchen - Tầng Trệt, Renaissance Riverside Hotel Saigon: Số 8-15 Tôn Đức Thắng, Phường Sài Gòn, Tp.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"0f91848c-96d4-4813-9335-75d6af443e0f","liberty.hotel.group@partner.voucherhub.com","0903100011","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Liberty Hotel Group","level 9 - Khách sạn Liberty Park View – 265 Phạm Ngũ Lão, Phường Bến Thành, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"aedddfa6-88cd-4496-a708-9dea9decba37","an.duoc.phuc@partner.voucherhub.com","0903100012","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Ăn Được Phúc","Ăn Được Phúc: Số 179 Phan Xích Long, Phường Cầu Kiệu, Tp.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"1df49664-fc45-4416-ac55-0937bfdbd81c","ham.ruou.the.aumy.wine.cellar@partner.voucherhub.com","0902575550","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Hầm Rượu The Aumy Wine Cellar","Hầm rượu Aum Wincellar - 06 Hồ Tùng Mậu, Phường Sài Gòn, Tp.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"9824f351-375c-4045-ac9c-9a4b08d2f4d0","du.thuyen.sai.gon.princess.5.sao@partner.voucherhub.com","0903100013","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Du Thuyền Sai Gon Princess 5 Sao","Sai gon Princess - Luxurious Dining Cruise - Địa chỉ đón khách: Cảng Hành khách Tàu biển – Cảng Sài Gòn, số 5 Nguyễn Tất Thành, phường 13, quận 4","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"f19ea4da-e3cd-4909-895d-116485802400","holiday.inn.suites.saigon@partner.voucherhub.com","02839485052","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Holiday Inn & Suites Saigon","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"fc3b7d00-6817-4a26-a7f3-eec9a8b684a0","windsor.plaza.hotel@partner.voucherhub.com","02838336688","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Windsor Plaza Hotel","Top Of The Town – Lầu 25, khu vực terrace ngoài trời, Khách sạn Windsor Plaza - Số 01 Sư Vạn Hạnh, phường An Đông, TP. HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"e78341c3-b67c-4a95-b21b-73bcc2e25c3e","buffet.ganh.palace.nguyen.hue@partner.voucherhub.com","02838232933","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Buffet Gánh Palace Nguyễn Huệ","Buffet Gánh Palace - Tầng 5, Khách sạn Palace Sài Gòn, 56-66 Nguyễn Huệ, Phường Sài Gòn, Tp. HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"f5dcc0ff-fc83-45b9-9416-f204696da66f","northern.charm.hotel@partner.voucherhub.com","0902286689","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Northern Charm Hotel","Panorama - Tầng 16, Northern Charm Hotel - 12 Lý Tự Trọng, Phường Sài Gòn, Tp.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"31094a81-8b2e-4a27-adde-3f982731d9db","nha.hang.chay.co.noi@partner.voucherhub.com","02838291623","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Nhà Hàng Chay Cỏ Nội","Cỏ Nội - Lầu 7 - Khách sạn Bông Sen - 117-123 Đồng Khởi, Phường Sài Gòn, Tp. HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c898a89b-e712-4e3e-a848-676c2a8c3bbf","dgemma.thu.duc@partner.voucherhub.com","0819900991","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Dgemma Thủ Đức","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"b8222d33-3567-4e31-81d8-acb415b89587","nha.khoa.sao.viet@partner.voucherhub.com","0937422522","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Nha Khoa Sao Việt","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"7d6fe3b3-72c8-4d9d-a4da-1650d501bac4","ngoc.thanh.healthy.spa@partner.voucherhub.com","0903100014","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Ngọc Thanh Healthy Spa","Ngọc Thanh Healthy – 235 Ba Tháng Hai, Phường 10, Quận 10","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"68077f6d-bd18-4e95-a0a6-4170a883346e","vtm.uc.chau@partner.voucherhub.com","0903100015","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Vtm Úc Châu","Viện Thẩm Mỹ Úc Châu - 719 Lê Hồng Phong, Phường 12, Quận 10","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"58258af1-de79-4dc7-91e1-d8cb758bbd2c","vp.ohui@partner.voucherhub.com","0963641688","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Vp Ohui","529/142 Huỳnh Văn Bánh, Phường 13, Quận Phú Nhuận, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"adc2f38a-e216-4930-9623-6c1ab559afa6","spa.thai.duong@partner.voucherhub.com","0822279579","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Spa Thái Dương","Spa Thái Dương – 197/1A Thống Nhất, Phường 11, Quận Gò Vấp. Đ","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"4019e65a-daad-4da7-acf6-35b153ebfb6a","ruka.spa@partner.voucherhub.com","0909036268","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Ruka Spa","Ruka Spa – 153/3 Nguyễn Thị Minh Khai, Phường Phạm Ngũ Lão, Quận 1","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"9a1ea82d-4d10-431e-acc8-705640dd681c","phuong.uyen.spa@partner.voucherhub.com","0964003558","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Phương Uyên Spa","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"655904b0-3133-4c5a-95b0-e858ad7aa1b1","paradise.spa.clinic@partner.voucherhub.com","0903100016","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Paradise Spa & Clinic","làm đẹp uy tín tại TPHCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c1f9fc3c-909c-44ef-abf3-f68947724a90","suki.nails.studio@partner.voucherhub.com","0908162455","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Suki Nails Studio","Suki Nails Studio – 136/5 Trần Quang Diệu, Phường Nhiêu Lộc, TP Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"a61e2615-ab17-46d6-b722-992ab5f6a976","tham.my.vien.ngoc.tien@partner.voucherhub.com","0822438688","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Thẩm Mỹ Viện Ngọc Tiên","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"22048eba-744f-4900-9414-44bf1ef673aa","skin.lab.by.hung.nguyen@partner.voucherhub.com","0903100017","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Skin Lab By Hung Nguyen","Skin Lab By Hung Nguyen – Số 543/7 Nguyễn Đình Chiểu, Phường 2, Quận 3","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"8f7a2b50-3836-4eb7-9ce3-1ba2e5843fac","chang.nails@partner.voucherhub.com","0778861436","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Chang Nails","50 Huỳnh Tịnh Của, Phường 19, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"45f87094-b881-42e5-bdc0-16616ccecbad","lotus.spa@partner.voucherhub.com","0931337768","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Lotus Spa","Lotus Spa – Skincare & Clinic - 143 bis Trần Quang Khải, Phường Tân Định, TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"d4304cb6-b3d3-497d-82dc-3d026d80adb0","nha.khoa.hop.nhat@partner.voucherhub.com","0903100018","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Nha Khoa Hợp Nhất","Nha Khoa Hợp Nhất - 403 Lê Hồng Phong, Phường 2, Quận 10","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c1ebf478-fe6c-4ffb-b9e9-5cf665784d2b","nha.khoa.qt.emis@partner.voucherhub.com","0903100019","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Nha Khoa Qt Emis","Nha Khoa Quốc Tế Emis – 62B Phạm Ngọc Thạch, Phường Võ Thị Sáu, Quận 3","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"4e1c616d-d634-4266-b7c6-4e469165c635","lhala.spa.salon@partner.voucherhub.com","0933509158","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Lhala# Spa & Salon","LHALA# Spa & Salon - 848 Trần Hưng Đạo, Phường 7, Quận 5","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"d736fe31-d413-4b00-8b1a-629aad5d773e","ivora.skinlab@partner.voucherhub.com","0354707176","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Ivora Skinlab","Cơ sở áp dụng tại TP. Hồ Chí Minh","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"ec68e663-659b-46f6-acce-c39499932ea9","quoc.huy.hair.salon@partner.voucherhub.com","0934107108","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Quốc Huy Hair Salon","Quốc Huy Hair Salon - 007 Lô C Chung Cư Trần Quốc Thảo, Phường 9, Quận 3","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"c3adf321-b086-44f6-895a-30a29b97b0cd","cong.vien.du.lich.sinh.thai.suoi.tien@partner.voucherhub.com","1900636787","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Công Viên Du Lịch Sinh Thái Suối Tiên","Công viên Du lịch Văn hóa Suối Tiên – 120 Xa Lộ Hà Nội","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"9b99027e-c814-49b2-9665-e445c1dd9581","tour.mien.tay.song.nuoc.1.ngay@partner.voucherhub.com","0903100020","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Miền Tây Sông Nước 1 Ngày","165 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"357b4c5b-1031-40be-a06a-b8d47f0472f7","tour.phan.thiet@partner.voucherhub.com","0903100021","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Phan Thiết","292/33/15A Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"75272acb-1e9e-4c73-a667-6c4eae3b8df7","tour.mien.tay.2n1d@partner.voucherhub.com","0903100022","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Miền Tây 2N1Đ","165 Phạm Ngũ Lão, Phường Phạm Ngũ Lão, Quận 1, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"b1f98b5a-db16-41df-bb78-bf5823ee466a","tour.nha.trang.3n3d@partner.voucherhub.com","0903100023","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Nha Trang 3N3Đ","292/33/15A Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"2b1db9e1-070c-41c1-a53a-c4686c2598f4","tour.da.lat.3n3d@partner.voucherhub.com","0903100024","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Đà Lạt 3N3Đ","292/33/15A Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"83ef5be5-7470-4bd5-809b-c38cb73a1350","tour.binh.hung@partner.voucherhub.com","0903100025","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Bình Hưng","292/33/15A Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"36f28a7d-f462-4a99-b024-6eb6f6db5a16","tour.vmb.5n4d@partner.voucherhub.com","0903100026","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Vmb 5N4Đ","367 Tân Sơn, Phường 15, Quận Tân Bình, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"d0c80f53-fd7c-46f9-b13a-058b66f32349","tour.vmb.3n2d@partner.voucherhub.com","0903100027","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Vmb 3N2Đ","367 Tân Sơn, Phường 15, Quận Tân Bình, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
"26f25a98-61fc-4c4a-b7ea-196c8344db14","tour.dao.hon.son.2n2d@partner.voucherhub.com","0903100028","$2b$10$UI8ZJCjBRTKLdLL22alPROIUJ2TrcUY6KXUwuyEVq824cqFhybjt2","3","active","Đại Diện Tour Đảo Hòn Sơn 2N2Đ","292/33/15A Bình Lợi, Phường 13, Quận Bình Thạnh, TP.HCM","2026-08-26T00:00:00.000Z","2026-08-26T00:00:00.000Z"
